Name,Team,IP,GB%,HR/FB,LD%,GB%,FB%,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,LD%,GB%,FB%,IFFB%,ERA-,FIP-,xFIP-,NameASCII,PlayerId,MLBAMID
"Matt Cain","SFG",1835,0.38384027,0.0840488,0.20320955,0.38384027,0.41295018,0.57442492,91.64399457,0.16624832,85.79970483,0.00189114,88.47272727,0.12701578,76.78989509,0.13041983,85.47,,,,,0.0108189,0.20320955,0.38384027,0.41295018,0.11793945,93.15058327674458,99.57335499479582,103.20999938361447,"Matt Cain",4732,430912
"Bailey Falter","- - -",141.2,0.36971047,0.15819209,0.23608018,0.36971047,0.39420935,0.58607096,91.01494768,,,0.16075339,84.15531335,0.19886115,76.54185022,0.04686816,84.03738318,0.00744634,84.82352941,,,0.00043783,0.23608018,0.36971047,0.39420935,0.11864407,120.3537597116607,115.6352663077605,103.21883589496262,"Bailey Falter",20070,663559
"Tsuyoshi Wada","CHC",100.2,0.38013699,0.10526316,0.22945205,0.38013699,0.39041096,0.59528131,88.76734694,0.18451301,81.26644737,0.00907441,85.4,0.04839685,72.9,0.16273442,81.28252788,,,,,0.00541516,0.22945205,0.38013699,0.39041096,0.10526316,90.94615326967215,104.8238422675014,103.25215452447074,"Tsuyoshi Wada",13046,493159
"Ryan Yarbrough","- - -",360.1,0.38908766,0.1097561,0.24418605,0.38908766,0.3667263,0.2022756,87.35892857,0.16651616,71.66883822,0.35885859,83.24710619,,,0.27234965,78.85676393,,,,,0.00234699,0.24418605,0.38908766,0.3667263,0.14390244,109.72918717276995,97.79478315572719,103.325196937792,"Ryan Yarbrough",16502,642232
"Mike Fiers","- - -",1116,0.38801453,0.13692308,0.218523,0.38801453,0.39346247,0.50750701,89.38716356,0.03365781,81.95588235,0.12946158,85.86172945,0.17571358,73.00976071,0.14475059,82.87952726,0.00890942,82.01234568,,,0.00170236,0.218523,0.38801453,0.39346247,0.12307692,97.19750286838931,106.60945351967636,103.34553537117421,"Mike Fiers",7754,571666
"Sam Gaviglio","- - -",189.2,0.49419569,0.1865285,0.18573798,0.49419569,0.32006633,0.56155861,88.12536443,0.25736739,82.96819338,,,0.0821873,78.57370518,0.09888671,83.07615894,,,,,0.00261694,0.18573798,0.49419569,0.32006633,0.06735751,117.58516941808197,120.82512031758621,103.34708522105674,"Sam Gaviglio",12778,543208
"Jake Westbrook","- - -",858,0.56918127,0.10619469,0.18841616,0.56918127,0.24240257,0.63445687,90.22984789,0.09589344,79.5106383,0.13173388,86.03372093,0.00500442,77.10714286,0.10089785,79.90533434,0.03201354,83.25829384,,,0.01155355,0.18841616,0.56918127,0.24240257,0.06047198,106.79175788765278,106.7437796700069,103.36472878074365,"Jake Westbrook",412,150414
"Graham Ashcraft","CIN",250.2,0.5074813,0.15044248,0.21072319,0.5074813,0.28179551,0.14460784,97.02372881,0.32990196,87.44205052,0.52254902,96.46575985,,,0.00294118,89.91666667,,,,,0.00146987,0.21072319,0.5074813,0.28179551,0.10176991,107.4646670182614,105.23216642889821,103.47053969142048,"Graham Ashcraft",27552,668933
"Nate Adcock","KCR",20.1,0.58441558,0.17647059,0.19480519,0.58441558,0.22077922,0.67384615,90.71889401,0.15076923,84.42222222,,,0.04923077,81.5,0.12615385,85.86842105,,,,,,0.19480519,0.58441558,0.22077922,0,149.44363508489937,123.98946456356951,103.51564326397002,"Nate Adcock",3282,502264
"Ramon Ramirez","CIN",24,0.42857143,0.11538462,0.15873016,0.42857143,0.41269841,0.50656168,89.74093264,0.03674541,81.28571429,,,,,0.45669291,81.48850575,,,,,0.0129199,0.15873016,0.42857143,0.41269841,0.19230769,68.11643709310664,104.87069886986329,103.61586225176961,"Ramon Ramirez",2899,459371
"César Vargas","SDP",34,0.53773585,0.17857143,0.19811321,0.53773585,0.26415094,0.67164179,89.37530864,0.23548922,79.44366197,,,0.06135987,75.56756757,0.03150912,80.78947368,,,,,0.00658979,0.19811321,0.53773585,0.26415094,0.03571429,124.4013784485545,117.78076897479279,103.6216695477408,"Cesar Vargas",14099,570714
"J.A. Happ","- - -",1846,0.39816176,0.11848778,0.203125,0.39816176,0.39871324,0.68665309,91.13382052,0.11711941,84.41637108,0.01234175,82.3012987,0.06565303,77.31152344,0.10407787,83.73823439,0.01415484,86.23820225,,,0.00275998,0.203125,0.39816176,0.39871324,0.10235131,100.0178902087452,102.97495297018834,103.63013706235394,"J.A. Happ",7410,457918
"Justin Grimm","TEX",96,0.43333333,0.14285714,0.22727273,0.43333333,0.33939394,0.58823529,91.40103093,0.02183141,84.69444444,,,0.2801698,77.77056277,0.10976349,82.72222222,,,,,0.00422705,0.22727273,0.43333333,0.33939394,0.05357143,158.73727156584332,114.54083637055442,103.63295342664468,"Justin Grimm",11720,518748
"Austin Pruitt","- - -",68,0.46153846,0.13095238,0.13461538,0.46153846,0.40384615,0.42788462,91.4741573,,,0.29134615,87.5709571,0.13557692,81.5035461,0.14519231,85.70198675,,,,,,0.13461538,0.46153846,0.40384615,0.13095238,91.55727843805347,105.50557298694217,103.69652491758005,"Austin Pruitt",15290,643493
"Rubby De La Rosa","- - -",392.1,0.4839527,0.15119363,0.19763514,0.4839527,0.31841216,0.61128237,94.54147699,0.18002466,84.92148404,,,0.01310111,77.72839506,0.19559186,86.69817315,,,,,0.0039914,0.19763514,0.4839527,0.31841216,0.07692308,109.84374984667765,117.09486374308814,103.74830662687027,"Rubby De La Rosa",3862,523989
"Matt Harrison","TEX",622,0.46366782,0.10429448,0.21403856,0.46366782,0.32229362,0.65525478,91.60101165,0.09066481,85.97368421,,,0.11017118,77.73789954,0.14390924,81.97555866,,,,,0.00632911,0.21403856,0.46366782,0.32229362,0.10582822,96.12988972127587,100.98612427442714,103.88334193447332,"Matt Harrison",5551,457448
"Zach Duke","- - -",715.2,0.48511314,0.10632911,0.20127035,0.48511314,0.31361651,0.60214956,88.14119892,0.07377721,80.38888889,0.00027325,81.33333333,0.16823026,73.69032979,0.15556972,81.39305302,,,,,0.01955706,0.20127035,0.48511314,0.31361651,0.07088608,120.70313409665535,107.68655260732147,103.91357925743952,"Zach Duke",3840,435043
"Mike Minor","- - -",1329,0.36936475,0.12054121,0.21413934,0.36936475,0.4164959,0.52026716,91.08430851,0.17194841,85.53448276,,,0.12316905,80.1673546,0.18456932,84.89069535,,,0.00004606,64,0.00385852,0.21413934,0.36936475,0.4164959,0.10762608,103.97417695586115,103.95173532464331,103.96063742508709,"Mike Minor",10021,501985
"Derek Holland","- - -",1305.2,0.41001525,0.13205043,0.20691408,0.41001525,0.38307067,0.61924006,92.61785741,0.16211446,82.08787093,,,0.12904125,77.25757576,0.08844296,83.79100529,0.00116128,83.4,,,0.00356928,0.20691408,0.41001525,0.38307067,0.09223623,107.40045151685868,108.0432933370846,103.96493546769587,"Derek Holland",4141,502706
"Vicente Padilla","- - -",531.2,0.44562648,0.1182266,0.19444444,0.44562648,0.35992908,0.73566694,92.01526333,0.0973369,81.94868586,0.00883824,87.18309859,0.10303524,67.57826649,0.01581579,79.40677966,0.0393069,81.22360248,,,0.02613418,0.19444444,0.44562648,0.35992908,0.09688013,108.00163072737465,109.15265312895092,104.01518344037794,"Vicente Padilla",964,218894
"Chris Rodriguez","LAA",10,0.43333333,0,0.26666667,0.43333333,0.3,0.67532468,94.32692308,0.11688312,89.88888889,,,0.16883117,84.15384615,0.03896104,89.5,,,,,,0.26666667,0.43333333,0.3,0.11111111,81.58038914100356,65.74342308682492,104.02061345524653,"Chris Rodriguez",22310,669735
"Wei-Yin Chen","- - -",990.1,0.38532412,0.11538462,0.21256992,0.38532412,0.40210596,0.63571609,91.27716363,0.16137166,82.91194969,,,0.08333333,73.32471483,0.11957892,83.50079491,,,,,0.00245607,0.21256992,0.38532412,0.40210596,0.11047463,100.79695929602603,103.39703827384929,104.02120361655453,"Wei-Yin Chen",13071,612672
"John Danks","CHW",1503.1,0.41655969,0.10776805,0.19234061,0.41655969,0.3910997,0.50321146,90.28404373,0.00650527,83.73793103,0.1833004,86.5273224,0.08489789,75.6503318,0.22208498,81.52785146,,,,,0.0103496,0.19234061,0.41655969,0.3910997,0.09682713,103.14339337673704,102.59402624791588,104.0268412690786,"John Danks",6329,433579
"Chris Heston","- - -",184.2,0.52536232,0.11971831,0.2173913,0.52536232,0.25724638,0.61120601,88.93225084,0.13324223,76.60512821,,,0.13700034,74.0425,0.11855142,82.07204611,,,,,0.00476029,0.2173913,0.52536232,0.25724638,0.0915493,112.7978305611347,111.12402738701563,104.056776614957,"Chris Heston",10302,518790
"Erasmo Ramírez","- - -",500.2,0.41742523,0.13864818,0.20741222,0.41742523,0.37516255,0.51454111,91.4057829,0.13961979,84.35108303,0.08674304,87.80261248,0.04972932,77.96202532,0.20936674,81.33132167,,,,,0.00238813,0.20741222,0.41742523,0.37516255,0.09012132,115.69656285969279,114.5318154836876,104.08807889727235,"Erasmo Ramirez",10314,541640
"Jarrod Parker","- - -",384,0.42523768,0.08780488,0.22039758,0.42523768,0.35436474,0.63487738,91.97386149,0.13572888,82.93350384,,,0.01123978,75.35384615,0.21815395,81.28873239,,,,,0.00423944,0.22039758,0.42523768,0.35436474,0.09512195,93.68344503727451,98.98565379913389,104.13317180452168,"Jarrod Parker",4913,519105
"Alex Meyer","- - -",91.2,0.43589744,0.10714286,0.20512821,0.43589744,0.35897436,0.57982673,95.57696448,,,,,0.37561881,84.90215589,0.04455446,89.62857143,,,,,,0.20512821,0.43589744,0.35897436,0.0952381,97.7643707212297,96.99580436752004,104.13776255958267,"Alex Meyer",12833,543542
"John Ely","LAD",105.2,0.44272446,0.12173913,0.20123839,0.44272446,0.35603715,0.51946543,87.32130778,,,0.21499128,85.0136612,0.08367228,70.36111111,0.18187101,78.38511327,,,,,0.01091954,0.20123839,0.44272446,0.35603715,0.10434783,144.95954229148472,116.1038800799054,104.1605887239019,"John Ely",6132,518655
"Zack Britton","BAL",250,0.5494368,0.10328638,0.18397997,0.5494368,0.26658323,0.69732723,91.97351916,0.15699494,81.68875193,,,,,0.14567782,86.12583893,,,,,0.00598372,0.18397997,0.5494368,0.26658323,0.04694836,116.33324869018185,100.91950258710881,104.20640240564568,"Zack Britton",3240,502154
"Mark Leiter Jr.","- - -",75,0.44635193,0.23170732,0.20171674,0.44635193,0.35193133,0.54545455,90.88984263,0.03263403,81.43902439,0.04895105,88.04761905,0.11111111,72.61538462,0.08080808,82.59223301,0.18104118,84.47413793,,,,0.20171674,0.44635193,0.35193133,0.07317073,135.4425204928293,135.7482738974991,104.20698706443552,"Mark Leiter Jr.",15551,643410
"Vance Worley","- - -",542.2,0.4583576,0.09742647,0.22481072,0.4583576,0.31683168,0.65010281,89.64863427,0.06294265,84.8147448,0.18026045,84.91879795,0.06317112,75.96195652,0.04112406,83.32173913,0.0023989,84.33333333,,,0.00647507,0.22481072,0.4583576,0.31683168,0.07904412,108.028262725059,100.82576071894721,104.25452558899549,"Vance Worley",6435,474699
"Roberto Hernandez","- - -",1254.2,0.56210269,0.12626728,0.17261614,0.56210269,0.26528117,0.68252201,92.18094292,0.12832709,85.04381029,,,,,0.16966906,84.93765133,0.01948183,85.06214689,,,0.0192031,0.17261614,0.56210269,0.26528117,0.08663594,114.51067441053702,113.21619785028143,104.26788356595983,"Roberto Hernandez",3273,433584
"Edwin Jackson","- - -",1760.1,0.43556937,0.11264016,0.20581247,0.43556937,0.35861817,0.57603385,93.76726984,0.26949013,86.20927187,0.04992087,91.29232896,0.03636551,79.12092131,0.06818964,86.17126497,,,,,0.00950564,0.20581247,0.43556937,0.35861817,0.09276249,114.97369656853499,106.09207100204104,104.30054990949287,"Edwin Jackson",1841,429719
"Kyle Harrison","SFG",29.2,0.29069767,0.18604651,0.20930233,0.29069767,0.5,0.62145749,93.66449511,,,0.01214575,88,0.26720648,82.31818182,0.09919028,86.59183673,,,,,,0.20930233,0.29069767,0.5,0.06976744,114.82405417205644,135.52404451832166,104.30200402051139,"Kyle Harrison",27758,690986
"Taylor Jordan","WSN",83.1,0.56013746,0.08450704,0.19587629,0.56013746,0.24398625,0.60292984,91.01928021,0.18812645,83.17213115,,,,,0.20894372,82.37777778,,,,,0.00384025,0.19587629,0.56013746,0.24398625,0.08450704,126.5565018908564,100.32125352617518,104.31055869531109,"Taylor Jordan",10466,518863
"Trevor May","MIN",127.2,0.36855037,0.0969697,0.22604423,0.36855037,0.40540541,0.60565338,92.06732976,0.07970343,83.16860465,,,0.13901761,76.63333333,0.17562558,84.31662269,,,,,0.0023116,0.22604423,0.36855037,0.40540541,0.13939394,145.832470890962,99.16855475561714,104.31227663984897,"Trevor May",6398,543507
"Phil Hughes","- - -",1197.1,0.34103439,0.10535714,0.21790496,0.34103439,0.44106065,0.61446651,91.77451737,0.04347155,81.0472155,0.11878794,87.98595259,0.16951332,75.32990012,0.05283465,83.5994006,0.00092602,84,,,0.00389424,0.21790496,0.34103439,0.44106065,0.1125,109.8415020461944,101.66913759416786,104.32170598753673,"Phil Hughes",7450,461833
"Ian Kennedy","- - -",1702,0.36687846,0.11616651,0.20967411,0.36687846,0.42344743,0.62506599,90.87058422,0.01319818,83.05157593,0.07398022,86.02256361,0.13676838,77.42185877,0.15098722,81.90682353,,,,,0.0033331,0.20967411,0.36687846,0.42344743,0.09874153,101.95312536951413,107.0113633643687,104.32724829706818,"Ian Kennedy",6986,453178
"Kendall Graveman","- - -",450,0.51389831,0.14184397,0.19932203,0.51389831,0.28677966,0.61364582,92.52786588,0.07516295,78.91111111,0.20468728,88.17515275,0.00249619,79.27777778,0.07391485,85.80300188,0.03009291,83.28110599,,,0.00193879,0.19932203,0.51389831,0.28677966,0.05437352,108.97898438734799,111.16529817265793,104.36298825378232,"Kendall Graveman",15514,608665
"Paolo Espino","- - -",181.2,0.39335664,0.1790393,0.20629371,0.39335664,0.40034965,0.51475954,88.68729852,0.1787728,77.83302412,,,0.25406302,71.33942559,0.05240464,83.49367089,,,,,0.0026534,0.20629371,0.39335664,0.40034965,0.07423581,125.33655992120597,124.38736686231765,104.3953645964895,"Paolo Espino",8246,502179
"Tanner Roark","- - -",1074,0.43222986,0.12046058,0.21517801,0.43222986,0.35259213,0.60308815,91.80153242,0.15182482,85.04972171,0.01341943,88.22594142,0.12616508,75.4497992,0.10550253,83.23109691,,,,,0.00314007,0.21517801,0.43222986,0.35259213,0.09034544,92.59396330300955,101.62475853903636,104.40608686122525,"Tanner Roark",8753,543699
"Chris Narveson","- - -",353,0.4046729,0.10165485,0.2,0.4046729,0.3953271,0.46960951,88.1483376,0.09626486,84,,,0.16332767,73.61465969,0.27079796,80.44346178,,,,,0.00708024,0.2,0.4046729,0.3953271,0.10165485,119.84289266743194,104.12048917261748,104.44363287604041,"Chris Narveson",2141,429780
"Andrew Abbott","CIN",107,0.28571429,0.10810811,0.18571429,0.28571429,0.52857143,0.50027012,92.78725702,0.1636953,83.01650165,,,0.17179903,80.94025157,0.16423555,86.67434211,,,,,0.00107933,0.18571429,0.28571429,0.52857143,0.11486486,79.79755499643177,91.4334350659732,104.44458658892206,"Andrew Abbott",29911,671096
"Adrián Martínez","OAK",60,0.40526316,0.20588235,0.23684211,0.40526316,0.35789474,0.50473485,93.86866792,0.21875,82.08658009,,,,,0.27651515,83.99657534,,,,,0.00283822,0.23684211,0.40526316,0.35789474,0.10294118,165.53432889575717,142.88766637652253,104.5222288602094,"Adrian Martinez",21023,661309
"Brett Cecil","TOR",439.1,0.41321714,0.12318841,0.1859114,0.41321714,0.40087146,0.51560496,89.64875455,0.1909648,84.29461538,0.00028502,85,0.08821434,78.16171617,0.20493088,81.22653493,,,,,0.00468085,0.1859114,0.41321714,0.40087146,0.09782609,112.39045501431437,112.64161119870282,104.62016599305076,"Brett Cecil",2660,446399
"Robert Gsellman","NYM",168,0.50182482,0.13815789,0.22080292,0.50182482,0.27737226,0.6299435,92.93823695,0.17019774,88.57676349,,,0.10946328,80.32258065,0.09039548,85.47058824,,,,,0.0066925,0.22080292,0.50182482,0.27737226,0.08552632,118.4147443289677,107.06593942918771,104.64047247377357,"Robert Gsellman",13696,607229
"Brandon Knight","NYM",10,0.61290323,0,0.19354839,0.61290323,0.19354839,0.60913706,90.90756303,0.22335025,82.76744186,,,0.12182741,76.66666667,0.04568528,81.33333333,,,,,,0.19354839,0.61290323,0.19354839,0.16666667,128.99832771972385,87.22036715665782,104.68299510802888,"Brandon Knight",831,150284
"Felix Doubront","- - -",464,0.4379038,0.1147541,0.21177315,0.4379038,0.35032304,0.61748634,91.22931347,,,0.09873323,86.58027813,0.13772976,75.32669683,0.14605067,83.71124361,,,,,0.00099256,0.21177315,0.4379038,0.35032304,0.1045082,112.18205022750365,109.38342669799451,104.6884452001048,"Felix Doubront",1478,467094
"José De León","- - -",28.1,0.36842105,0.25714286,0.17105263,0.36842105,0.46052632,0.63414634,92.43589744,0.13617886,79.67164179,0.00203252,90,0.00813008,74.25,0.2195122,82.63888889,,,,,0.00806452,0.17105263,0.36842105,0.46052632,0.11428571,152.92804923026432,152.598049917369,104.7388640662683,"Jose De Leon",15463,592254
"Alexi Ogando","TEX",267.2,0.38125,0.08333333,0.21375,0.38125,0.405,0.62453618,94.49121495,0.28687384,80.9642567,,,,,0.08858998,85.46153846,,,,,0.003927,0.21375,0.38125,0.405,0.12654321,79.01032760280363,95.2802190269907,104.76637972564927,"Alexi Ogando",10261,468396
"David Wells","- - -",157.1,0.43533698,0.10576923,0.18579235,0.43533698,0.37887067,0.51252159,85.18666667,0.00949914,80.625,0.13644214,82.08614232,0.27029361,69.00772201,0.07124352,74.8677686,,,,,0.02064897,0.18579235,0.43533698,0.37887067,0.07692308,132.5345088958736,112.23976650925275,104.8561844898646,"David Wells",855,124071
"Dallas Braden","OAK",468,0.38892551,0.06603774,0.19182597,0.38892551,0.41924852,0.58116122,87.18064516,0.1032961,75.3880597,0.05902634,82.62200957,0.01103296,73.91525424,0.24548338,72.79870892,,,,,0.00861362,0.19182597,0.38892551,0.41924852,0.12735849,99.15550618971908,93.87151641345832,104.86231299047147,"Dallas Braden",8099,460284
"Burke Badenhop","FLA",45.1,0.56862745,0.18421053,0.18300654,0.56862745,0.24836601,0.69113924,88.84703633,0.15696203,79.02479339,,,,,0.15189873,81.32478632,,,,,0.01614907,0.18300654,0.56862745,0.24836601,0.02631579,161.0780889071414,127.90525720755916,104.92965680532409,"Burke Badenhop",9736,488674
"Jeremy Bonderman","- - -",458,0.45978552,0.11657559,0.17225201,0.45978552,0.36796247,0.62174154,90.76529398,0.32127011,82.3082878,,,,,0.05698835,83.72222222,,,,,0.01418246,0.17225201,0.45978552,0.36796247,0.08196721,118.88539563416622,111.43669199734643,104.93376549772522,"Jeremy Bonderman",1667,425827
"Jered Weaver","- - -",1944.1,0.33213552,0.08972031,0.19678303,0.33213552,0.47108145,0.55141484,87.63826338,0.14858194,78.9971079,0.00067757,89.42857143,0.13661149,70.40215827,0.16271416,78.31207105,,,,,0.00528914,0.19678303,0.33213552,0.47108145,0.12931348,91.4311396229979,100.28689232858102,104.94205292190476,"Jered Weaver",4235,450308
"Brad Penny","- - -",731.1,0.48172757,0.09079445,0.18895349,0.48172757,0.32931894,0.67102709,93.21327201,0.0179762,86.57971014,,,0.14625707,77.78134284,0.07080766,84.92606061,0.09393198,87.21361059,,,0.00494883,0.18895349,0.48172757,0.32931894,0.08070618,105.13732373316736,103.86440066831538,104.95087921814755,"Brad Penny",535,207267
"Reid Detmers","LAA",291.1,0.35793358,0.10979228,0.22755228,0.35793358,0.41451415,0.44060091,93.77523553,0.28879225,87.54277892,,,0.19351651,74.03881512,0.07709033,84.53076923,,,,,0.00375346,0.22755228,0.35793358,0.41451415,0.10089021,105.47568523386414,97.863848548119,104.98744925707085,"Reid Detmers",27468,672282
"Jair Jurrjens","- - -",764,0.43644781,0.08101852,0.19991582,0.43644781,0.36363636,0.6084878,90.82815589,0.15054936,79.88757062,,,,,0.24096284,83.26285917,,,,,0.01086055,0.19991582,0.43644781,0.36363636,0.08449074,91.79431951277779,99.46326035541011,104.99938834011286,"Jair Jurrjens",5556,457453
"David Phelps","- - -",353.2,0.42991533,0.1010929,0.22577611,0.42991533,0.34430856,0.54480652,90.43258427,,,0.21181263,86.97993579,0.16344196,79.67533819,0.0799389,82.57324841,,,,,0.00118664,0.22577611,0.42991533,0.34430856,0.08196721,106.34238727791397,101.56473253388432,105.04149845771495,"David Phelps",6316,475479
"Brandon Cumpton","PIT",83.2,0.47985348,0.02702703,0.24908425,0.47985348,0.27106227,0.70583658,92.30650496,0.20389105,83.80916031,,,,,0.09027237,84.69827586,,,,,0.0007776,0.24908425,0.47985348,0.27106227,0.05405405,115.38548982341796,85.02972201253847,105.05859333913264,"Brandon Cumpton",11366,592238
"R.A. Dickey","- - -",1709,0.45478876,0.11273713,0.19250621,0.45478876,0.35270503,0.15349014,83.22636318,0.00003794,73,,,0.00060698,70.33333333,0.02075114,72.62152134,,,0.82511381,76.11077706,0.00408179,0.19250621,0.45478876,0.35270503,0.12086721,94.45970415593577,106.2826476324277,105.1126018834525,"R.A. Dickey",1245,285079
